price,spread,24h_volume,timestamp,currency,exchange
42426.25,0.1000000000058207,1885.59088525,1632808450.0676105,BTC-USD,Kraken
42428.75,3.6999999999970896,1885.44366737,1632808515.926937,BTC-USD,Kraken
42426.350000000006,0.0999999999985448,1885.40905755,1632808579.1768532,BTC-USD,Kraken
42426.350000000006,0.0999999999985448,1885.38694324,1632808642.5368252,BTC-USD,Kraken
42448.75,0.1000000000058207,1885.1836605,1632808705.1531272,BTC-USD,Kraken
42445.350000000006,0.0999999999985448,1884.03684971,1632808768.2087634,BTC-USD,Kraken
42437.15,5.69999999999709,1884.23745661,1632808831.9305556,BTC-USD,Kraken
42479.95,0.0999999999985448,1883.97392707,1632808894.684249,BTC-USD,Kraken
42473.75,0.1000000000058207,1883.96107666,1632808957.9702833,BTC-USD,Kraken
42473.75,0.1000000000058207,1883.86086463,1632809020.643681,BTC-USD,Kraken
42473.75,0.1000000000058207,1883.8619631,1632809083.765676,BTC-USD,Kraken
42479.95,0.0999999999985448,1883.89363498,1632809149.623014,BTC-USD,Kraken
42465.3,0.7999999999956344,1888.01231589,1632809212.9136372,BTC-USD,Kraken
42498.350000000006,0.9000000000014552,1894.56045684,1632809275.6901872,BTC-USD,Kraken
42496.25,5.100000000005821,1895.19394064,1632809338.358362,BTC-USD,Kraken
42469.05,0.0999999999985448,1895.19394064,1632809401.1354487,BTC-USD,Kraken
42451.85,0.5,1895.98544571,1632809464.4929192,BTC-USD,Kraken
42451.65,0.0999999999985448,1895.97334031,1632809529.274155,BTC-USD,Kraken
42404.2,5.0,1901.58299359,1632809592.3321524,BTC-USD,Kraken
42377.15,0.0999999999985448,1901.90299997,1632809657.9777584,BTC-USD,Kraken
42378.95,2.099999999998545,1902.16730136,1632809720.807564,BTC-USD,Kraken
42380.8,0.4000000000014552,1902.31063259,1632809783.550597,BTC-USD,Kraken
42333.95,0.0999999999985448,1902.5063708,1632809846.2600894,BTC-USD,Kraken
42345.25,0.1000000000058207,1903.34727048,1632809909.598258,BTC-USD,Kraken
42334.75,1.5,1904.29927452,1632809972.3029203,BTC-USD,Kraken
42340.05,4.700000000004366,1905.2061812,1632810035.118116,BTC-USD,Kraken
42327.1,1.0,1904.6011042,1632810100.1044326,BTC-USD,Kraken
42344.45,0.0999999999985448,1904.56545345,1632810162.980438,BTC-USD,Kraken
42344.45,0.0999999999985448,1904.56588461,1632810227.9719348,BTC-USD,Kraken
42316.5,1.3999999999941792,1903.66541126,1632810290.9238634,BTC-USD,Kraken
42344.45,0.0999999999985448,1903.66426884,1632810353.580388,BTC-USD,Kraken
42336.8,4.0,1903.62679163,1632810416.3890064,BTC-USD,Kraken
42315.850000000006,0.0999999999985448,1903.17388784,1632810481.4259963,BTC-USD,Kraken
42349.850000000006,2.099999999998545,1900.44505691,1632810544.3895254,BTC-USD,Kraken
42373.75,0.1000000000058207,1898.26465031,1632810609.3900218,BTC-USD,Kraken
42398.15,0.0999999999985448,1898.27919213,1632810674.9486408,BTC-USD,Kraken
42425.600000000006,1.5999999999985448,1898.32375361,1632810738.32875,BTC-USD,Kraken
42395.05,0.0999999999985448,1898.09871309,1632810801.0692923,BTC-USD,Kraken
42395.15,0.0999999999985448,1898.11393745,1632810863.8946323,BTC-USD,Kraken
42351.25,0.1000000000058207,1898.16710459,1632810926.5999992,BTC-USD,Kraken
42351.25,0.1000000000058207,1898.16487711,1632810989.3278987,BTC-USD,Kraken
42326.05,0.0999999999985448,1899.11839781,1632811054.9912727,BTC-USD,Kraken
42333.15,1.0999999999985448,1899.09348492,1632811117.6521752,BTC-USD,Kraken
42321.25,7.100000000005821,1897.82239544,1632811180.927218,BTC-USD,Kraken
42301.25,0.1000000000058207,1897.88076487,1632811244.0204322,BTC-USD,Kraken
42300.05,0.0999999999985448,1896.37814082,1632811307.6391451,BTC-USD,Kraken
42247.25,0.1000000000058207,1898.42119162,1632811371.0459795,BTC-USD,Kraken
42201.350000000006,0.0999999999985448,1901.43503558,1632811434.151145,BTC-USD,Kraken
42168.3,2.599999999998545,1904.36922882,1632811499.0466993,BTC-USD,Kraken
42138.55,1.0999999999985448,1894.26082587,1632811562.1601913,BTC-USD,Kraken
42062.3,6.599999999998545,1904.26692512,1632811625.1161697,BTC-USD,Kraken
42072.7,3.2000000000043656,1904.27188252,1632811688.0799403,BTC-USD,Kraken
42052.05,1.5,1904.39412718,1632811750.7918594,BTC-USD,Kraken
42000.15,0.0999999999985448,1908.43186649,1632811813.6845498,BTC-USD,Kraken
41956.05,0.0999999999985448,1940.19267599,1632811881.1851225,BTC-USD,Kraken
41983.350000000006,0.0999999999985448,1940.58284513,1632811946.4324827,BTC-USD,Kraken
42069.65,6.5,1943.00549492,1632812009.1082044,BTC-USD,Kraken
42036.25,2.8999999999941792,1943.18059885,1632812072.2831852,BTC-USD,Kraken
42123.75,0.1000000000058207,1942.9977213,1632812135.515627,BTC-USD,Kraken
42222.0,3.0,1942.08457208,1632812198.408907,BTC-USD,Kraken
42223.8,1.4000000000014552,1939.45309761,1632812261.2012205,BTC-USD,Kraken
42233.95,0.0999999999985448,1936.05394723,1632812323.850983,BTC-USD,Kraken
42201.25,0.1000000000058207,1933.04495569,1632812386.610351,BTC-USD,Kraken
42281.45,0.0999999999985448,1933.84312806,1632812453.2662778,BTC-USD,Kraken
42239.6,5.19999999999709,1933.06844772,1632812516.0558338,BTC-USD,Kraken
42201.25,0.1000000000058207,1932.85600174,1632812582.2602782,BTC-USD,Kraken
42238.25,0.1000000000058207,1931.17552116,1632812645.8729775,BTC-USD,Kraken
42213.0,1.6000000000058208,1931.76312429,1632812710.6264749,BTC-USD,Kraken
42168.85,7.69999999999709,1932.25803712,1632812773.468097,BTC-USD,Kraken
42196.15,3.5,1933.3277585,1632812836.241614,BTC-USD,Kraken
42248.75,0.1000000000058207,1933.19938373,1632812901.7648587,BTC-USD,Kraken
42200.05,0.0999999999985448,1930.59815175,1632812965.0203974,BTC-USD,Kraken
42160.9,0.1999999999970896,1930.74954645,1632813028.0212402,BTC-USD,Kraken
42145.75,9.5,1930.92328942,1632813090.6178818,BTC-USD,Kraken
42120.4,8.0,1930.70169552,1632813153.890514,BTC-USD,Kraken
42117.45,4.099999999998545,1930.45899393,1632813217.1270883,BTC-USD,Kraken
42076.25,0.1000000000058207,1931.09387905,1632813279.9272213,BTC-USD,Kraken
42051.25,0.1000000000058207,1931.19210097,1632813344.4391391,BTC-USD,Kraken
42001.25,0.1000000000058207,1931.2782511,1632813409.3916564,BTC-USD,Kraken
41981.350000000006,0.0999999999985448,1919.65355574,1632813472.296653,BTC-USD,Kraken
42023.75,0.1000000000058207,1920.32915227,1632813535.9187195,BTC-USD,Kraken
41951.25,0.1000000000058207,1920.64069922,1632813601.7844515,BTC-USD,Kraken
41807.850000000006,0.0999999999985448,1929.30926078,1632813667.3023877,BTC-USD,Kraken
41859.100000000006,2.599999999998545,1932.37384551,1632813730.7251337,BTC-USD,Kraken
41781.850000000006,4.900000000001455,1935.52497704,1632813795.2104745,BTC-USD,Kraken
41811.2,8.799999999995634,1937.05542117,1632813858.1910336,BTC-USD,Kraken
41879.3,5.200000000004366,1937.07886799,1632813921.2403457,BTC-USD,Kraken
41873.15,0.0999999999985448,1943.54452023,1632813983.8868885,BTC-USD,Kraken
41836.95,0.0999999999985448,1943.79740382,1632814048.8653076,BTC-USD,Kraken
41766.0,1.3999999999941792,1944.35289701,1632814114.053571,BTC-USD,Kraken
41817.45,13.700000000004366,1949.68721594,1632814178.403361,BTC-USD,Kraken
41870.75,0.1000000000058207,1949.61541645,1632814241.3220625,BTC-USD,Kraken
41906.850000000006,0.0999999999985448,1949.03543991,1632814307.3291938,BTC-USD,Kraken
41852.65,2.6999999999970896,1949.28606243,1632814372.3659103,BTC-USD,Kraken
41841.05,3.099999999998545,1949.70260292,1632814435.0974514,BTC-USD,Kraken
41855.05,7.099999999998545,1949.8636093,1632814498.0717952,BTC-USD,Kraken
41923.75,0.1000000000058207,1949.88136742,1632814561.5481908,BTC-USD,Kraken
41886.75,1.5,1949.99737749,1632814624.9073412,BTC-USD,Kraken
41892.15,0.0999999999985448,1949.79265429,1632814687.9548376,BTC-USD,Kraken
41908.65,0.0999999999985448,1949.92450249,1632814750.7540383,BTC-USD,Kraken
41940.350000000006,2.900000000001455,1949.54736953,1632814813.5039265,BTC-USD,Kraken
41938.850000000006,0.0999999999985448,1950.04748813,1632814876.5106306,BTC-USD,Kraken
41938.850000000006,0.0999999999985448,1947.59248348,1632814939.5765855,BTC-USD,Kraken
41903.95,0.0999999999985448,1949.54151306,1632815002.2367988,BTC-USD,Kraken
41901.25,0.1000000000058207,1949.5426494,1632815064.9754603,BTC-USD,Kraken
41851.25,0.1000000000058207,1956.17569599,1632815130.0446448,BTC-USD,Kraken
41777.55,0.0999999999985448,1966.89653187,1632815193.0324335,BTC-USD,Kraken
41783.25,6.30000000000291,1967.72929865,1632815256.1219409,BTC-USD,Kraken
41701.9,3.8000000000029104,1975.36275988,1632815320.5474212,BTC-USD,Kraken
41700.05,0.0999999999985448,1975.21878738,1632815383.415308,BTC-USD,Kraken
41692.95,0.0999999999985448,1974.27012906,1632815446.7301142,BTC-USD,Kraken
41711.850000000006,0.0999999999985448,1976.86727648,1632815509.6001668,BTC-USD,Kraken
41716.0,10.39999999999418,1977.29854661,1632815574.7492943,BTC-USD,Kraken
41721.05,0.0999999999985448,1977.59158909,1632815637.9876728,BTC-USD,Kraken
41712.9,4.400000000001455,1978.55846354,1632815700.775998,BTC-USD,Kraken
41723.75,0.1000000000058207,1978.44262192,1632815766.6196957,BTC-USD,Kraken
41716.55,0.0999999999985448,1978.70015391,1632815829.5045035,BTC-USD,Kraken
41730.75,0.1000000000058207,1978.54970802,1632815892.2368543,BTC-USD,Kraken
41756.55,0.0999999999985448,1978.86012941,1632815957.37528,BTC-USD,Kraken
41767.05,0.0999999999985448,1978.80669883,1632816020.8120024,BTC-USD,Kraken
41730.75,0.1000000000058207,1979.7601914,1632816083.717543,BTC-USD,Kraken
41773.3,1.0,1979.72980567,1632816147.128536,BTC-USD,Kraken
41769.350000000006,0.0999999999985448,1968.11250298,1632816209.8438418,BTC-USD,Kraken
41785.75,15.10000000000582,1958.5448366,1632816274.2122471,BTC-USD,Kraken
41780.05,0.0999999999985448,1958.2636366,1632816336.9683075,BTC-USD,Kraken
41791.25,0.1000000000058207,1958.32886114,1632816399.8350658,BTC-USD,Kraken
41804.25,3.6999999999970896,1958.23178408,1632816462.662012,BTC-USD,Kraken
41676.65,0.0999999999985448,1958.37428048,1632816525.4186118,BTC-USD,Kraken
41582.9,16.0,1989.75901091,1632816588.8532407,BTC-USD,Kraken
41553.05,0.0999999999985448,1993.16884622,1632816652.5965176,BTC-USD,Kraken
41589.75,0.1000000000058207,1993.18394982,1632816715.305628,BTC-USD,Kraken
41623.75,0.1000000000058207,1993.47653366,1632816778.5276043,BTC-USD,Kraken
41766.1,6.0,1993.80548862,1632816841.7574718,BTC-USD,Kraken
41918.25,0.1000000000058207,1996.04944727,1632816904.818223,BTC-USD,Kraken
41867.2,10.799999999995634,1997.30354159,1632816967.77108,BTC-USD,Kraken
42086.95,15.099999999998545,1999.5798141,1632817030.7791865,BTC-USD,Kraken
41994.75,0.1000000000058207,2001.97371448,1632817096.1097307,BTC-USD,Kraken
42047.05,0.0999999999985448,2002.07570003,1632817159.08494,BTC-USD,Kraken
42021.5,1.0,1999.45518022,1632817221.9602532,BTC-USD,Kraken
42032.25,0.1000000000058207,1999.61744841,1632817285.2142353,BTC-USD,Kraken
42010.05,0.0999999999985448,1999.36443435,1632817347.9481266,BTC-USD,Kraken
42001.25,0.1000000000058207,1998.98394784,1632817410.941822,BTC-USD,Kraken
41910.25,2.3000000000029104,1999.6708465,1632817474.4589045,BTC-USD,Kraken
41873.2,6.200000000004366,2000.44193804,1632817539.3710587,BTC-USD,Kraken
41801.25,0.1000000000058207,2000.46208715,1632817603.2837358,BTC-USD,Kraken
41776.25,0.1000000000058207,1999.96738341,1632817666.0593674,BTC-USD,Kraken
41820.75,2.6999999999970896,2001.56044691,1632817729.0166798,BTC-USD,Kraken
41764.95,0.0999999999985448,1998.42810765,1632817791.8882122,BTC-USD,Kraken
41729.75,0.1000000000058207,1991.95764234,1632817855.3410869,BTC-USD,Kraken
41718.45,0.0999999999985448,1995.25563705,1632817918.2350886,BTC-USD,Kraken
41701.25,0.1000000000058207,1995.67043559,1632817980.9613743,BTC-USD,Kraken
41681.05,0.0999999999985448,1995.36048255,1632818044.104332,BTC-USD,Kraken
41714.4,10.599999999998545,1994.92428811,1632818107.0355444,BTC-USD,Kraken
41714.25,0.1000000000058207,1997.96711928,1632818170.7201538,BTC-USD,Kraken
41750.35,4.30000000000291,2001.38740277,1632818235.5809395,BTC-USD,Kraken
41726.25,0.1000000000058207,2001.38545693,1632818298.362385,BTC-USD,Kraken
41791.95,4.700000000004366,2004.18884367,1632818361.4307485,BTC-USD,Kraken
41807.9,3.400000000001455,2004.55529229,1632818424.760166,BTC-USD,Kraken
41821.25,0.1000000000058207,2008.39716411,1632818488.344077,BTC-USD,Kraken
41849.45,0.0999999999985448,2007.5462492,1632818551.1239338,BTC-USD,Kraken
41869.95,0.0999999999985448,2004.58600374,1632818617.7222958,BTC-USD,Kraken
41908.75,0.1000000000058207,2005.99962375,1632818680.6665273,BTC-USD,Kraken
41936.15,0.0999999999985448,2006.06663268,1632818743.878429,BTC-USD,Kraken
41948.75,0.1000000000058207,2006.57037797,1632818808.961713,BTC-USD,Kraken
41896.75,0.1000000000058207,2006.38627724,1632818874.5403533,BTC-USD,Kraken
41876.25,0.1000000000058207,2006.43977658,1632818937.3396745,BTC-USD,Kraken
41870.75,0.1000000000058207,2006.74459289,1632819000.3803527,BTC-USD,Kraken
41801.25,0.1000000000058207,2006.78702758,1632819066.7929766,BTC-USD,Kraken
41751.25,0.1000000000058207,2006.80956141,1632819129.6321542,BTC-USD,Kraken
41758.75,0.1000000000058207,2006.54563341,1632819193.0409544,BTC-USD,Kraken
41705.0,1.6000000000058208,2010.13190857,1632819256.5255034,BTC-USD,Kraken
41744.850000000006,0.0999999999985448,2010.27738983,1632819321.1309328,BTC-USD,Kraken
41693.65,0.0999999999985448,2013.37860296,1632819384.4784846,BTC-USD,Kraken
41751.25,0.1000000000058207,2013.67797589,1632819447.423272,BTC-USD,Kraken
41787.95,0.0999999999985448,2017.40502844,1632819512.3553605,BTC-USD,Kraken
41787.95,0.0999999999985448,2017.51402541,1632819578.6194158,BTC-USD,Kraken
41845.05,0.0999999999985448,2021.43359696,1632819641.3373983,BTC-USD,Kraken
41836.55,0.0999999999985448,2021.4421348,1632819704.107601,BTC-USD,Kraken
41776.1,4.80000000000291,2021.39972671,1632819769.744652,BTC-USD,Kraken
41757.95,0.0999999999985448,2018.39947815,1632819832.4654512,BTC-USD,Kraken
41757.95,0.0999999999985448,2016.89071073,1632819895.2544816,BTC-USD,Kraken
41711.5,12.19999999999709,2022.18385012,1632819958.3564534,BTC-USD,Kraken
41686.15,0.0999999999985448,2022.75218245,1632820022.1205678,BTC-USD,Kraken
41700.55,3.7000000000043656,2022.75746468,1632820088.6452782,BTC-USD,Kraken
41757.95,0.0999999999985448,2022.68951754,1632820152.1501129,BTC-USD,Kraken
41808.4,8.400000000001455,2022.19753613,1632820216.6666262,BTC-USD,Kraken
41815.05,0.0999999999985448,2022.30109089,1632820279.9985118,BTC-USD,Kraken
41842.75,0.1000000000058207,2022.2926413,1632820342.849857,BTC-USD,Kraken
41796.75,0.1000000000058207,2020.2908018,1632820405.715773,BTC-USD,Kraken
41834.850000000006,0.0999999999985448,2020.28834631,1632820468.6747768,BTC-USD,Kraken
41834.850000000006,0.0999999999985448,2020.40887117,1632820533.991892,BTC-USD,Kraken
41800.05,0.0999999999985448,2020.92321486,1632820596.8868923,BTC-USD,Kraken
41774.3,1.5999999999985448,2021.38410639,1632820659.662199,BTC-USD,Kraken
41766.1,4.19999999999709,2021.61824992,1632820722.4635384,BTC-USD,Kraken
41814.45,0.0999999999985448,2021.91697903,1632820785.3868616,BTC-USD,Kraken
41961.2,14.400000000001455,2026.40678901,1632820850.796823,BTC-USD,Kraken
41956.55,4.900000000001455,2031.46774324,1632820913.541342,BTC-USD,Kraken
41909.4,9.599999999998545,2034.16011132,1632820978.0863557,BTC-USD,Kraken
41974.8,4.400000000001455,2026.78844888,1632821040.9047763,BTC-USD,Kraken
42011.45,0.0999999999985448,2028.19412567,1632821103.9657104,BTC-USD,Kraken
41982.55,0.0999999999985448,2018.88650874,1632821166.7509084,BTC-USD,Kraken
41980.45,0.0999999999985448,2018.91974829,1632821230.02813,BTC-USD,Kraken
41998.95,0.0999999999985448,2019.4216213,1632821292.8836305,BTC-USD,Kraken
42048.75,0.1000000000058207,2019.52919343,1632821357.0927296,BTC-USD,Kraken
42093.15,0.0999999999985448,2019.64166415,1632821419.9172616,BTC-USD,Kraken
42090.2,7.0,2026.5532504,1632821482.813197,BTC-USD,Kraken
42132.100000000006,2.400000000001455,2049.58120783,1632821546.0508456,BTC-USD,Kraken
42138.7,8.200000000004366,2075.94692846,1632821611.409298,BTC-USD,Kraken
42076.25,0.1000000000058207,2076.44326266,1632821674.148682,BTC-USD,Kraken
42024.25,0.1000000000058207,2071.80972169,1632821738.8229878,BTC-USD,Kraken
41978.35,1.3000000000029104,2039.94930492,1632821801.4978943,BTC-USD,Kraken
41995.15,6.099999999998545,2044.26803628,1632821864.306527,BTC-USD,Kraken
41984.8,2.7999999999956344,2028.39680325,1632821927.1922448,BTC-USD,Kraken
42081.9,8.599999999998545,2010.32436769,1632821989.911723,BTC-USD,Kraken
41994.95,0.0999999999985448,2016.04706716,1632822052.6886203,BTC-USD,Kraken
41999.1,2.0,2015.03861148,1632822116.134309,BTC-USD,Kraken
42065.75,4.5,2017.73587904,1632822178.893556,BTC-USD,Kraken
42042.75,0.1000000000058207,2020.76131408,1632822243.7948103,BTC-USD,Kraken
42033.05,0.0999999999985448,2021.5593398,1632822309.0635152,BTC-USD,Kraken
41996.65,0.0999999999985448,2024.57576371,1632822372.121281,BTC-USD,Kraken
42059.55,0.0999999999985448,2027.23017694,1632822439.0590458,BTC-USD,Kraken
42037.75,0.1000000000058207,2027.11231574,1632822501.9167044,BTC-USD,Kraken
42073.75,0.1000000000058207,2027.19347483,1632822566.051337,BTC-USD,Kraken
42037.75,0.1000000000058207,2026.96206649,1632822631.1797657,BTC-USD,Kraken
42044.65,4.099999999998545,2024.93235014,1632822694.1825223,BTC-USD,Kraken
42048.5,2.6000000000058208,2024.89611977,1632822759.54196,BTC-USD,Kraken
42001.25,0.1000000000058207,2025.28337889,1632822822.3124423,BTC-USD,Kraken
42001.25,0.1000000000058207,2025.18204082,1632822885.6141863,BTC-USD,Kraken
42000.05,0.0999999999985448,2024.83034864,1632822948.4481764,BTC-USD,Kraken
41920.850000000006,0.0999999999985448,2028.6852776,1632823013.376094,BTC-USD,Kraken
41901.25,0.1000000000058207,2029.58390078,1632823076.081864,BTC-USD,Kraken
41901.350000000006,0.0999999999985448,2029.06868078,1632823138.9195316,BTC-USD,Kraken
41901.350000000006,0.0999999999985448,2029.03790921,1632823204.2683957,BTC-USD,Kraken
41869.05,1.9000000000014552,2040.08908274,1632823269.337462,BTC-USD,Kraken
41816.8,0.5999999999985448,2040.83946019,1632823332.1227002,BTC-USD,Kraken
41778.05,0.0999999999985448,2041.16509748,1632823394.867495,BTC-USD,Kraken
41783.65,0.0999999999985448,2043.75886431,1632823458.551597,BTC-USD,Kraken
41760.350000000006,0.0999999999985448,2043.6823373,1632823522.9010148,BTC-USD,Kraken
41799.4,7.19999999999709,2048.49381179,1632823587.7590594,BTC-USD,Kraken
41740.850000000006,0.0999999999985448,2046.13439137,1632823652.7136104,BTC-USD,Kraken
41767.7,5.599999999998545,2045.8182498,1632823715.5798025,BTC-USD,Kraken
41726.8,0.4000000000014552,2045.85811379,1632823778.441403,BTC-USD,Kraken
41741.55,0.0999999999985448,2045.56625577,1632823841.7281666,BTC-USD,Kraken
41740.65,0.0999999999985448,2048.54173705,1632823904.4146285,BTC-USD,Kraken
41739.55,0.0999999999985448,2048.48179066,1632823969.6082313,BTC-USD,Kraken
41748.95,0.0999999999985448,2048.58971385,1632824032.3591857,BTC-USD,Kraken
41776.95,0.0999999999985448,2048.5405557,1632824095.2588558,BTC-USD,Kraken
41770.25,0.1000000000058207,2049.97642706,1632824158.6133544,BTC-USD,Kraken
41758.55,0.0999999999985448,2050.02072541,1632824223.905337,BTC-USD,Kraken
41758.55,0.0999999999985448,2049.81374625,1632824286.8124695,BTC-USD,Kraken
41798.75,0.1000000000058207,2049.89835807,1632824349.594464,BTC-USD,Kraken
41807.85,4.30000000000291,2054.92358399,1632824414.4334118,BTC-USD,Kraken
41856.25,0.1000000000058207,2056.29888355,1632824477.1654444,BTC-USD,Kraken
41867.350000000006,0.9000000000014552,2056.32467914,1632824540.390374,BTC-USD,Kraken
41896.05,0.0999999999985448,2056.95398462,1632824603.3176725,BTC-USD,Kraken
41922.350000000006,0.0999999999985448,2056.90839104,1632824666.8099651,BTC-USD,Kraken
41900.05,0.0999999999985448,2056.9727245,1632824730.1698909,BTC-USD,Kraken
41826.25,0.1000000000058207,2061.02124379,1632824793.5984895,BTC-USD,Kraken
41776.4,0.4000000000014552,2060.60711229,1632824856.8283994,BTC-USD,Kraken
41755.5,0.1999999999970896,2060.62925253,1632824920.2196274,BTC-USD,Kraken
41687.4,9.0,2063.98069861,1632824983.0466328,BTC-USD,Kraken
41741.05,0.0999999999985448,2063.28026886,1632825046.2836783,BTC-USD,Kraken
41730.75,5.69999999999709,2063.38795753,1632825108.8490825,BTC-USD,Kraken
41715.75,0.1000000000058207,2063.28874706,1632825171.5639431,BTC-USD,Kraken
41739.95,1.5,2063.40252778,1632825237.354578,BTC-USD,Kraken
41748.75,0.1000000000058207,2063.55200644,1632825300.0677855,BTC-USD,Kraken
41773.75,0.1000000000058207,2063.55121966,1632825363.339933,BTC-USD,Kraken
41753.75,0.1000000000058207,2063.38933629,1632825426.698203,BTC-USD,Kraken
41773.75,0.1000000000058207,2063.46251026,1632825489.5241697,BTC-USD,Kraken
41748.75,0.1000000000058207,2063.58721194,1632825553.0129669,BTC-USD,Kraken
41747.95,0.0999999999985448,2063.46189537,1632825615.888861,BTC-USD,Kraken
41730.75,0.1000000000058207,2063.17206228,1632825680.847903,BTC-USD,Kraken
41738.95,0.0999999999985448,2066.15720864,1632825745.151932,BTC-USD,Kraken
41762.7,2.599999999998545,2066.98221083,1632825809.515293,BTC-USD,Kraken
41687.05,0.0999999999985448,2067.11501195,1632825872.269022,BTC-USD,Kraken
41725.15,0.0999999999985448,2069.20138676,1632825935.3832908,BTC-USD,Kraken
41818.65,0.0999999999985448,2069.7411489,1632825998.8554902,BTC-USD,Kraken
41841.55,0.0999999999985448,2069.81467339,1632826062.0248816,BTC-USD,Kraken
41820.95,0.0999999999985448,2068.18444368,1632826125.5205286,BTC-USD,Kraken
41820.95,0.0999999999985448,2067.82664038,1632826188.2673123,BTC-USD,Kraken
41837.25,0.1000000000058207,2071.17837293,1632826251.5370808,BTC-USD,Kraken
41824.350000000006,0.0999999999985448,2070.66307987,1632826314.2030563,BTC-USD,Kraken
41837.65,0.0999999999985448,2069.35332959,1632826376.9884548,BTC-USD,Kraken
41820.95,0.0999999999985448,2068.88695902,1632826442.801267,BTC-USD,Kraken
41832.25,0.1000000000058207,2068.88682825,1632826505.582214,BTC-USD,Kraken
41841.55,0.0999999999985448,2068.43031709,1632826570.6798608,BTC-USD,Kraken
41866.75,0.1000000000058207,2067.96970504,1632826633.9635088,BTC-USD,Kraken
41857.350000000006,0.0999999999985448,2067.72383628,1632826696.736567,BTC-USD,Kraken
41826.25,0.1000000000058207,2067.34234271,1632826759.4552786,BTC-USD,Kraken
41820.95,0.0999999999985448,2067.73443218,1632826824.800401,BTC-USD,Kraken
41766.05,0.0999999999985448,2069.19184336,1632826887.6387763,BTC-USD,Kraken
41758.75,0.1000000000058207,2067.09113696,1632826951.1026676,BTC-USD,Kraken
41758.75,0.1000000000058207,2066.41785501,1632827014.0521493,BTC-USD,Kraken
41773.75,0.1000000000058207,2067.07268722,1632827077.328214,BTC-USD,Kraken
41876.45,0.0999999999985448,2066.9723847,1632827140.058743,BTC-USD,Kraken
41834.65,0.0999999999985448,2066.87610665,1632827203.4064488,BTC-USD,Kraken
41873.75,0.1000000000058207,2064.51889127,1632827266.2837803,BTC-USD,Kraken
41866.55,0.0999999999985448,2061.94538223,1632827329.5307963,BTC-USD,Kraken
41899.25,0.1000000000058207,2049.68748375,1632827392.206499,BTC-USD,Kraken
41910.95,0.0999999999985448,2048.95791208,1632827455.8794446,BTC-USD,Kraken
41930.850000000006,0.0999999999985448,2047.81583856,1632827519.1869075,BTC-USD,Kraken
41942.350000000006,0.0999999999985448,2047.96752425,1632827582.188519,BTC-USD,Kraken
41931.350000000006,0.0999999999985448,2046.6057983,1632827647.1712732,BTC-USD,Kraken
41931.350000000006,0.0999999999985448,2047.08524378,1632827712.004812,BTC-USD,Kraken
41928.350000000006,0.0999999999985448,2046.3572908,1632827774.8476884,BTC-USD,Kraken
41928.350000000006,0.0999999999985448,2046.1471777,1632827838.0460513,BTC-USD,Kraken
41928.350000000006,0.0999999999985448,2046.14074435,1632827902.028386,BTC-USD,Kraken
41987.45,0.0999999999985448,2046.3700855,1632827964.7414124,BTC-USD,Kraken
41987.45,0.0999999999985448,2046.19430377,1632828027.409587,BTC-USD,Kraken
42039.850000000006,6.099999999998545,2046.86311721,1632828090.3246863,BTC-USD,Kraken
42044.850000000006,0.0999999999985448,2046.61251039,1632828153.1806598,BTC-USD,Kraken
42048.75,0.1000000000058207,2046.74864216,1632828218.8107114,BTC-USD,Kraken
42008.25,0.1000000000058207,2046.68037493,1632828281.801144,BTC-USD,Kraken
42009.1,6.0,2047.29823438,1632828344.6893556,BTC-USD,Kraken
42004.55,0.0999999999985448,2047.67376727,1632828407.3922634,BTC-USD,Kraken
42007.55,0.0999999999985448,2047.296848,1632828470.6072943,BTC-USD,Kraken
42004.75,0.1000000000058207,2047.90161155,1632828536.7059555,BTC-USD,Kraken
41987.8,0.2000000000043655,2047.47890517,1632828599.4276595,BTC-USD,Kraken
42034.95,0.0999999999985448,2047.30100308,1632828662.881445,BTC-USD,Kraken
42034.95,0.0999999999985448,2047.16819471,1632828725.7207532,BTC-USD,Kraken
42026.350000000006,0.0999999999985448,2047.11559671,1632828790.8323245,BTC-USD,Kraken
42034.95,0.0999999999985448,2046.83078066,1632828853.5002244,BTC-USD,Kraken
42034.95,0.0999999999985448,2046.75954156,1632828916.2800488,BTC-USD,Kraken
42034.95,0.0999999999985448,2046.71878347,1632828979.0058749,BTC-USD,Kraken
41979.55,5.099999999998545,2050.16183209,1632829042.2419095,BTC-USD,Kraken
41983.15,0.0999999999985448,2051.53042746,1632829105.524376,BTC-USD,Kraken
41965.2,11.0,2051.84279061,1632829168.3169675,BTC-USD,Kraken
41952.2,1.5999999999985448,2052.60658389,1632829232.48955,BTC-USD,Kraken
41951.25,0.1000000000058207,2052.69083703,1632829295.1295142,BTC-USD,Kraken
41951.25,0.1000000000058207,2052.88425627,1632829358.574495,BTC-USD,Kraken
41902.15,6.099999999998545,2059.40604615,1632829421.3972156,BTC-USD,Kraken
41892.3,5.200000000004366,2059.64362176,1632829484.243909,BTC-USD,Kraken
41936.25,0.1000000000058207,2059.89674266,1632829547.247883,BTC-USD,Kraken
41948.75,0.1000000000058207,2059.22382809,1632829612.2194943,BTC-USD,Kraken
41973.75,0.1000000000058207,2059.82015154,1632829675.522329,BTC-USD,Kraken
41981.55,0.0999999999985448,2060.00085478,1632829738.8002155,BTC-USD,Kraken
